관리번호,주소,교차로명,교차로번호,설치일자,신호등 종류,신호등 재질,신호등 전구,경도,위도
17888,동구 낭월동 909 도,남대전교차로3(경),1517,2013-04-17,경보등,LED,3색등,127.4657138,36.27531794
17887,동구 낭월동 909 도,남대전교차로1(경),1515,2013-04-17,경보등,LED,3색등,127.4661202,36.27637568
17886,동구 낭월동 909 도,남대전교차로1(경),1515,2013-04-17,경보등,LED,3색등,127.4661202,36.27637568
17885,동구 낭월동 909 도,남대전교차로1(경),1515,2013-04-17,경보등,LED,3색등,127.4660414,36.27649476
17884,동구 낭월동 909 도,남대전교차로1(경),1515,2013-04-17,경보등,LED,3색등,127.4660414,36.27649476
17883,동구 낭월동 909 도,산내효요양병원네거리,527,2013-04-17,보행등,LED,2색등,127.4661773,36.27665575
17882,동구 낭월동 909 도,산내효요양병원네거리,527,2013-04-17,보행등,LED,2색등,127.466284,36.27664186
17881,동구 낭월동 909 도,산내효요양병원네거리,527,2013-04-17,차량등,LED,4색등,127.4662363,36.27663029
17880,동구 낭월동 909 도,산내효요양병원네거리,527,2013-04-17,차량등,LED,4색등,127.4662136,36.2766353
17879,동구 낭월동 703도,산내효요양병원네거리,527,2013-04-17,차량등,LED,4색등,127.466278,36.27689214
17878,동구 낭월동 703도,산내효요양병원네거리,527,2013-04-17,차량등,LED,4색등,127.466246,36.27689346
17877,동구 낭월동 703도,산내효요양병원네거리,527,2013-04-17,보행등,LED,2색등,127.4662072,36.2769008
17876,동구 낭월동 692도,효광원(경),1829,2005-09-14,경보등,LED,3색등,127.4658909,36.27993613
17875,동구 낭월동 692도,효광원(경),1829,2005-09-14,경보등,LED,3색등,127.4658909,36.27993613
17874,동구 낭월동 692도,낭월네거리,531,2005-09-14,보행등,LED,2색등,127.4681147,36.27994587
17873,동구 낭월동 692도,낭월네거리,531,2005-09-14,보행등,LED,2색등,127.4679856,36.28012077
17872,동구 낭월동 692도,낭월네거리,531,2005-09-14,차량등,LED,4색등,127.4680225,36.28011859
17871,동구 낭월동 692도,낭월네거리,531,2005-09-14,차량등,LED,4색등,127.4680108,36.28011943
17870,동구 낭월동 692도,낭월네거리,531,2005-09-14,보행등,LED,2색등,127.468384,36.27993052
17869,동구 낭월동 715도,낭월네거리,531,2005-09-14,보행등,LED,2색등,127.468258,36.27985994
17868,동구 낭월동 715도,낭월네거리,531,2005-09-14,차량등,LED,4색등,127.4682836,36.27986819
17867,동구 낭월동 715도,낭월네거리,531,2005-09-14,차량등,LED,4색등,127.4683065,36.27987554
17866,동구 낭월동 715도,산내초교(단),257,1991-12-28,보조등,LED,3색등,127.4686199,36.27945256
17865,동구 낭월동 715도,산내초교(단),257,1991-12-28,보행등,LED,2색등,127.4686199,36.27945256
17864,동구 낭월동 715도,산내초교(단),257,1991-12-28,차량등,LED,3색등,127.4685948,36.27944621
17863,동구 낭월동 715도,산내초교(단),257,1991-12-28,차량등,LED,3색등,127.468581,36.27944273
17862,동구 낭월동 715도,산내초교(단),257,1991-12-28,보조등,LED,3색등,127.4685531,36.27936281
17861,동구 낭월동 715도,산내초교(단),257,1991-12-28,보행등,LED,2색등,127.4685531,36.27936281
17860,동구 낭월동 715도,산내초교(단),257,1991-12-28,차량등,LED,3색등,127.4685832,36.27937271
17859,동구 낭월동 715도,산내초교(단),257,1991-12-28,차량등,LED,3색등,127.4685832,36.27937271
17858,동구 낭월동 715도,산내초교네거리,530,2005-09-14,보행등,LED,2색등,127.4689167,36.27861791
17857,동구 낭월동 715도,산내초교네거리,530,2005-09-14,보행등,LED,2색등,127.4689841,36.27867263
17856,동구 낭월동 715도,산내초교네거리,530,2005-09-14,차량등,LED,4색등,127.4689558,36.2786634
17855,동구 낭월동 715도,산내초교네거리,530,2005-09-14,차량등,LED,4색등,127.4689558,36.2786634
17854,동구 낭월동 709도,산내초교네거리,530,2005-09-14,보행등,LED,2색등,127.4688616,36.2785793
17853,동구 낭월동 709도,산내초교네거리,530,2005-09-14,보행등,LED,2색등,127.4689369,36.27846994
17852,동구 낭월동 715도,산내초교네거리,530,2005-09-14,차량등,LED,4색등,127.4689416,36.27849522
17851,동구 낭월동 715도,산내초교네거리,530,2005-09-14,차량등,LED,4색등,127.4689416,36.27849522
17850,동구 낭월동 718도,산내초교네거리,530,2005-09-14,보행등,LED,2색등,127.4691092,36.27853537
17849,동구 낭월동 718도,산내초교네거리,530,2005-09-14,보행등,LED,2색등,127.469144,36.27845741
17848,동구 낭월동 718도,산내초교네거리,530,2005-09-14,차량등,LED,4색등,127.4691417,36.2784996
17847,동구 낭월동 718도,산내초교네거리,530,2005-09-14,차량등,LED,4색등,127.4691417,36.2784996
17846,동구 낭월동 715도,산내초교네거리,530,2005-09-14,보행등,LED,2색등,127.4691155,36.27840219
17845,동구 낭월동 715도,산내초교네거리,530,2005-09-14,보행등,LED,2색등,127.4690433,36.2783505
17844,동구 낭월동 715도,산내초교네거리,530,2005-09-14,차량등,LED,4색등,127.4690786,36.27836192
17843,동구 낭월동 715도,산내초교네거리,530,2005-09-14,차량등,LED,4색등,127.4690788,36.27836315
17842,동구 낭월동 89-4도,석천들삼거리,1307,2005-09-14,차량등,LED,4색등,127.4702032,36.27620252
17841,동구 낭월동 715도,석천들삼거리,1307,2005-09-14,차량등,LED,4색등,127.4701818,36.27619454
